"ID"	"order"
"TP0467"	"Cucurbitales"
"TP0468"	"Cucurbitales"
"TP0469"	"Cucurbitales"
"TP0479"	"Sapindales"
"TP0480"	"Sapindales"
"TP0501"	"Fabales"
"TP0502"	"Fabales"
"TP0503"	"Fabales"
"TP0504"	"Fabales"
"TP0505"	"Fabales"
